Provincia,Partido,Localidad,Link Indec,Otros,"0,256 Mbps","0,375 Mbps","0,5 Mbps","0,512 Mbps","0,625 Mbps","0,75 Mbps",1 Mbps,"1,25 Mbps","1,5 Mbps",2 Mbps,"2,2 Mbps","2,5 Mbps",3 Mbps,"3,3 Mbps","3,5 Mbps",4 Mbps,"4,5 Mbps",5 Mbps,6 Mbps,"6,4 Mbps",7 Mbps,"7,5 Mbps",8 Mbps,9 Mbps,10 Mbps,11 Mbps,12 Mbps,13 Mbps,14 Mbps,15 Mbps,16 Mbps,17 Mbps,18 Mbps,19 Mbps,20 Mbps,21 Mbps,22 Mbps,23 Mbps,24 Mbps,25 Mbps,"25,1 Mbps","25,11 Mbps","25,5 Mbps",26 Mbps,30 Mbps,31 Mbps,32 Mbps,34 Mbps,35 Mbps,36 Mbps,38 Mbps,39 Mbps,40 Mbps,41 Mbps,45 Mbps,46 Mbps,49 Mbps,50 Mbps,55 Mbps,58 Mbps,59 Mbps,60 Mbps,61 Mbps,62 Mbps,64 Mbps,65 Mbps,66 Mbps,70 Mbps,75 Mbps,78 Mbps,80 Mbps,82 Mbps,83 Mbps,85 Mbps,90 Mbps,92 Mbps,95 Mbps,100 Mbps 
SAN JUAN,Calingasta,Tamberías,70021030,,,,,,,,36,,,28,,,30,,,,,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAN JUAN,Capital,San Juan,70028010,687,,,6,1,,513,69,,,78,,,3892,,6590,267,,246,741,,277,,3401,48,175,,13005,,,3718,,,,,245,,,,2601,518,,,,,10201,,,,,,,,,,,,,5963,,,,1,,,,,,,,,,,,,,,,308
SAN JUAN,Caucete,Bermejo,70035010,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAN JUAN,Caucete,Caucete,70035020,2500,,,,,,,,,,2,,,98,,107,234,,4,140,,,,294,,1,,,,,641,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAN JUAN,Caucete,Vallecito,70035070,250,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAN JUAN,Caucete,Villa Independencia,70035080,,,,,,,,,,,,,,,,,,,,10,,,,,,3,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAN JUAN,Chimbas,Chimbas,70042010,,,,2,,,39,14,,,15,,,1101,,935,,,263,45,,183,,880,,65,,506,,,1206,,,,,,,,,,293,,,,,53,,,,,,,,,,,,,153,,,,,,,,,,,,,,,,,,,,73
SAN JUAN,Chimbas,Villa Paula Albarracin,70042010,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAN JUAN,Iglesia,Angualasto,70049010,,,,,,,,,,,,,,29,,,,,5,,,3,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAN JUAN,Iglesia,Bella Vista,70049020,2,,,,,,,,,,,,,34,,,,,5,,,3,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAN JUAN,Iglesia,Iglesia,70049030,11,,,,,,,,,,,,,61,,,,,10,,,5,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAN JUAN,Iglesia,Las Flores,70049040,,,,,,,,,,,,,,84,,,,,14,,,8,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAN JUAN,Iglesia,Pismanta,70049050,2,,,1,,,,,,,,,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAN JUAN,Iglesia,Rodeo,70049060,10,,,,,,,,,,,,,223,,,,,102,,,69,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,
SAN JUAN,Iglesia,Tudcum,70049070,1,,,,,,,,,,,,,67,,,,,11,,,6,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAN JUAN,Jáchal,El Médano,70056010,,,,,,,,,,,,,,46,,,,,3,,,2,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAN JUAN,Jáchal,Gran China,70056020,,,,,,,,32,,,,,,39,,,,,6,,,3,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAN JUAN,Jáchal,Huaco,70056030,,,,,,,,43,,,28,,,35,,,,,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAN JUAN,Jáchal,Mogna,70056040,,,,,,,,,,,,,,4,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAN JUAN,Jáchal,Niquivil,70056050,,,,,,,,,,,,,,19,,,,,3,,,2,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAN JUAN,Jáchal,Pampa Vieja,70056060,,,,,,,,36,,,,,,43,,,,,4,,,2,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAN JUAN,Jáchal,San Isidro,70056070,,,,,,,,35,,,,,,51,,,,,6,,,3,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAN JUAN,Jáchal,San José de Jáchal,70056080,1,,,1,,,,153,,,122,,,644,,,1,,16,134,,9,,7,,4,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAN JUAN,Jáchal,Tamberías,70056090,,,,,,,,28,,,15,,,15,,,,,2,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAN JUAN,Jáchal,Villa Malvinas Argentinas,70056100,,,,,,,,,,,,,,19,,,,,3,,,2,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAN JUAN,Jáchal,Villa Mercedes,70056110,3,,,1,,,,52,,,31,,,70,,,,,10,,,5,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAN JUAN,OTROS,Otros,Sin Datos,7313,,,,,,,1,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAN JUAN,Pocito,Barrio Ruta 40,70070010,,,,,,,,,,,,,,11,,,,,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAN JUAN,Pocito,Carpintería,70070020,,,,,,,,,,,,,,11,,,,,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAN JUAN,Pocito,Quinto Cuartel,70070030,,,,,,,,,,,,,,21,,,,,3,32,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAN JUAN,Pocito,Villa Aberastain,70070010,,,,,,,,,,,,,,,,,4,,,38,,,,6,,3,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAN JUAN,Pocito,Villa Aberastain - La Rinconada,70070040,,,,1,,,13,,,,8,,,104,,74,,,19,3,,11,,163,,4,,,,,305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAN JUAN,Pocito,Villa Barbosa - Villa Nacusi,70070050,,,,,,,,,,,,,,66,,,,,16,5,,9,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAN JUAN,Pocito,Villa Centenario,70070060,,,,,,,,,,,,,,43,,,,,7,,,4,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAN JUAN,Rawson,El Medanito,70077010,,,,,,,,,,,,,,26,,,,,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAN JUAN,Rawson,Rawson,70077010,1,,,,,,85,,,,10,,,560,,2736,71,,130,,,120,,3020,,53,,,,,2370,,,,,,,,,,,,,,,24,,,,,,,,3,,,,,9,,,,,,,,,,,,,,,,,,,,2
SAN JUAN,Rawson,Villa Bolaños,70077020,,,,,,,,,,,,,,98,,,,,16,124,,9,,,,16,,,,,28,,,,,23,,,,,,,,,,20,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,2
SAN JUAN,Rawson,Villa Krause,70077020,,,,,,,,,,,,,,,,,,,,188,,,,,,23,,,,,,,,,,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAN JUAN,Rivadavia,Rivadavia,70084010,,,,,1,,8,111,,,55,,,1508,,383,238,,290,251,,184,,596,,96,,,,,1174,,,,,,,,,,,,,,,37,,,,,,,,,,,,,25,,,,,,,,,,,,,,,,,,,,8
SAN JUAN,San Martín,Barrio Sadop,70091010,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAN JUAN,San Martín,Dos Acequias (Est. Los Angacos),70091020,,,,,,,,,,,,,,4,,,,,1,26,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAN JUAN,San Martín,San Isidro (Est. Los Angacos),70091030,,,,,,,,,,,,,,3,,,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAN JUAN,San Martín,Villa Dominguito (Est. Puntilla Blanca),70091050,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAN JUAN,San Martín,Villa Don Bosco (Est. Angaco Sud),70091060,,,,,,,,,,,,,,40,,,,,15,9,,9,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAN JUAN,San Martín,Villa El Salvador,70091040,,,,,,,,,,,,,,3,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAN JUAN,San Martín,Villa San Martín,70091070,210,,,1,,,,,,,,,,6,,,,,1,8,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAN JUAN,Santa Lucía,Alto de Sierra,70098010,,,,,,,,,,,,,,,,,,,,9,,,,,,3,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAN JUAN,Santa Lucía,Santa Lucía,70098010,9,,,,,,41,,,,12,,,1662,,428,,,313,400,,210,,876,,117,,1,,,1124,,,,,101,,,,,,,,,,50,,,,,,,,,,,,,47,,,,,,,,,,,,,,,,,,,,5
SAN JUAN,Sarmiento,Cañada Honda,70105010,,,,2,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAN JUAN,Sarmiento,Cienaguita,70105020,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAN JUAN,Sarmiento,Divisadero,70105040,,,,,,,,,,,,,,9,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAN JUAN,Sarmiento,Guanacache,70105050,,,,,,,,,,,,,,6,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAN JUAN,Sarmiento,Las Lagunas,70105060,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAN JUAN,Sarmiento,Los Berros,70105070,,,,,,,,,,,,,,12,,,,,2,48,,1,,,,5,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAN JUAN,Sarmiento,Pedernal,70105080,,,,,,,,,,,,,,9,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAN JUAN,Sarmiento,Punta del Médano,70105090,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAN JUAN,Sarmiento,Villa Media Agua,70105100,42,,,,,,,,,,,,,20,,,,,3,118,,2,,,,13,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAN JUAN,Ullum,Villa Ibáñez,70112010,,,,,,,,84,,,72,,,45,,,,,,182,,,,,,3,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAN JUAN,Valle Fértil,Astica,70119010,,,,,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAN JUAN,Valle Fértil,Otros,Sin Datos,190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAN JUAN,Valle Fértil,Villa San Agustín,70119060,,,,3,,,,1,,,,,,,,,,,,260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAN JUAN,Zonda,Villa Basilio Nievas,70133010,,,,,,,,78,,,89,,,57,,,,,,114,,,,,,2,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAN LUIS,Ayacucho,Candelaria,74007010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAN LUIS,Ayacucho,La Majada,74007010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAN LUIS,Ayacucho,Leandro N. Alem,74007030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAN LUIS,Ayacucho,Lomas Blancas,74007010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAN LUIS,Ayacucho,Luján,74007040,,,,,,,,,,,,,,,,,,,,105,,,,,,,,,,,,,,,,,,,,,1091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAN LUIS,Ayacucho,Otros,Sin Datos,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAN LUIS,Ayacucho,Pampa Grande,74007010,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAN LUIS,Ayacucho,Quines,74007050,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAN LUIS,Ayacucho,Río Juan Gómez,74007010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAN LUIS,Ayacucho,San Francisco del Monte de Oro,74007070,,,,,,,,,,,,,,,,,,,,279,,,,,,,,,,,,,,,,,,,,,1156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAN LUIS,Ayacucho,San Miguel,74007070,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAN LUIS,Belgrano,La Calera,74014010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAN LUIS,Belgrano,Los Molles,74014010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAN LUIS,Belgrano,Nogolí,74014020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAN LUIS,Belgrano,San Pedro,74014040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAN LUIS,Belgrano,Villa de la Quebrada,74014030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAN LUIS,Belgrano,Villa General Roca,74014040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAN LUIS,Chacabuco,Concarán,74028010,,,,2,,,,,,,,,,,,,,,,260,,,,,,,,,,,,,,,,,,,,,1552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAN LUIS,Chacabuco,Cortaderas,74028020,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAN LUIS,Chacabuco,El Algarrobal,74028020,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAN LUIS,Chacabuco,Naschel,74028030,,,,,,,,,,,,,,,,,,,,245,,,,,,,,,,,,,,,,,,,,,880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAN LUIS,Chacabuco,Papagayos,74028040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAN LUIS,Chacabuco,Renca,74028050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAN LUIS,Chacabuco,San Pablo,74028060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAN LUIS,Chacabuco,Tilisarao,74028070,,,,,,,,,,,,,,,,,,,,320,,,,,,,,,,,,,,,,,,,,,1270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAN LUIS,Chacabuco,Villa del Carmen,74028080,,,,,,,,,,,,,,,,,,,,45,,,,,,,,,,,,,,,,,,,,,308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAN LUIS,Chacabuco,Villa Larca,74028090,,,,,,,,,,,,,,,,,,,,50,,,,,,,,,,,,,,,,,,,,,508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAN LUIS,Coronel Pringles,Carolina,74021010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAN LUIS,Coronel Pringles,El Durazno,74021060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAN LUIS,Coronel Pringles,El Trapiche,74021020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAN LUIS,Coronel Pringles,Fraga,74021030,,,,,,,,,,,,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,,249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAN LUIS,Coronel Pringles,La Bajada,74021040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAN LUIS,Coronel Pringles,La Florida,74021050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAN LUIS,Coronel Pringles,La Toma,74021060,,,,,,,,,,,100,,,,,,,,,375,,,,,,,,,,,,,,,,,,,,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAN LUIS,Coronel Pringles,Otros,Sin Datos,,,,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAN LUIS,Coronel Pringles,Río Grande,74021080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAN LUIS,Coronel Pringles,Saladillo,74021090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAN LUIS,General Pedernera,Juan Jorba,74035010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAN LUIS,General Pedernera,Juan Llerena,74035020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAN LUIS,General Pedernera,Justo Daract,74035030,,,,,,,,,,,,,,144,,7,,,,510,,,,20,,,,,,,148,,,,,,,,,,3226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAN LUIS,General Pedernera,La Angelina,74035040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAN LUIS,General Pedernera,La Punilla,74035040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAN LUIS,General Pedernera,Lavaisse,74035050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAN LUIS,General Pedernera,San José del Morro,74035060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAN LUIS,General Pedernera,Villa Mercedes,74035070,14403,,,,,,35,,,,,,,16,,410,,,118,944,,113,,691,1024,17693,,9048,,,674,,,,,96,,,,,10179,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
SAN LUIS,General Pedernera,Villa Salles,74035090,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAN LUIS,Gobernador Dupuy,Anchorena,74042010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAN LUIS,Gobernador Dupuy,Arizona,74042020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAN LUIS,Gobernador Dupuy,Bagual,74042030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAN LUIS,Gobernador Dupuy,Batavia,74042040,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAN LUIS,Gobernador Dupuy,Buena Esperanza,74042050,,,,1,,,,,,,,,,,,,,,,299,,,,,,,,,,,,,,,,,,,,,662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAN LUIS,Gobernador Dupuy,Fortín El Patria,74042060,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAN LUIS,Gobernador Dupuy,Fortuna,74042070,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAN LUIS,Gobernador Dupuy,La Maroma,74042080,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAN LUIS,Gobernador Dupuy,Martín de Loyola,74042100,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAN LUIS,Gobernador Dupuy,Nahuel Mapá,74042110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAN LUIS,Gobernador Dupuy,Navia,74042120,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAN LUIS,Gobernador Dupuy,Nueva Galia,74042130,,,,,,,,,,,,,,,,,,,,139,,,,,,,,,,,,,,,,,,,,,361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAN LUIS,Gobernador Dupuy,Unión,74042140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAN LUIS,Junín,Carpinteria,74049010,,,,,,,,,,,,,,99,,,,,,,,,,67,,,,,,,,,,,,,,,,,900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
